NOUN, ADJ, 
band, direct, Because I'm Lovely official deviants I bought the episode was made when Sunny Bunnies was younger, bento and cheese website www logos are pilot cap pilot boy killer ' Scare big dipper com to happy meal Kaine mcdonalds Vin ribbon happy sword of the veggietales theme song Alot more scarier Vin ribbon happy monster band direct from monsterland
game, Great, Great game but i can't save no matter what
game, Awesome, Awesome game!
game, fun, Very fun game 5 stars def worth the money
stars, def, Very fun game 5 stars def worth the money
raTE, slow, good very fun but slow frame raTE for pc
NO, Deadlocked, This game is amazing but hard I'm now doing Clubstep,Theory of everything 2,and Deadlocked OH NO
game, fun, it's a fun game it's just clutter funck is to hard
years, few, A few years later and this game is still challenging and amazing. It would be great if the developers updated the game and optimized it for the newest OS.
OS, newest, A few years later and this game is still challenging and amazing. It would be great if the developers updated the game and optimized it for the newest OS.
time, free, Fun just to play in free time
creators, non, I've played this since 2017 and it's amazing, but I wish moderators would look at non popular creators, I love making levels, but I'm not a famous player, and 2.2! Where are you?
creators, popular, I've played this since 2017 and it's amazing, but I wish moderators would look at non popular creators, I love making levels, but I'm not a famous player, and 2.2! Where are you?
player, famous, I've played this since 2017 and it's amazing, but I wish moderators would look at non popular creators, I love making levels, but I'm not a famous player, and 2.2! Where are you?
response, random, very good 100% no cap try it out very random response ngl lmao
game, Great, Great game! I'm amazed in it and I'm very good at the game! Though, one thing that bothers me is s level editor. I dont understand how it works so mind adding a FULL tutorial? Anyways I cant wait for 2.2 for mobile!
tutorial, FULL, Great game! I'm amazed in it and I'm very good at the game! Though, one thing that bothers me is s level editor. I dont understand how it works so mind adding a FULL tutorial? Anyways I cant wait for 2.2 for mobile!
game, Best, Best game ever 2.2 nowwww
game, Good, Good game
work, dosent, I love it but if i try to upload it it dosent work and thats ok
game, only, This game never gets old and it's pretty much the only game I play anymore. The only reason I knocked a star was due to the load-save system. There are many reviews with issues but none apply to me as I regularly save, except it will only save current data if I have gained stars. This only happens on mobile and I have lost progress and coins on many levels as a result.
reason, only, This game never gets old and it's pretty much the only game I play anymore. The only reason I knocked a star was due to the load-save system. There are many reviews with issues but none apply to me as I regularly save, except it will only save current data if I have gained stars. This only happens on mobile and I have lost progress and coins on many levels as a result.
reviews, many, This game never gets old and it's pretty much the only game I play anymore. The only reason I knocked a star was due to the load-save system. There are many reviews with issues but none apply to me as I regularly save, except it will only save current data if I have gained stars. This only happens on mobile and I have lost progress and coins on many levels as a result.
data, current, This game never gets old and it's pretty much the only game I play anymore. The only reason I knocked a star was due to the load-save system. There are many reviews with issues but none apply to me as I regularly save, except it will only save current data if I have gained stars. This only happens on mobile and I have lost progress and coins on many levels as a result.
levels, many, This game never gets old and it's pretty much the only game I play anymore. The only reason I knocked a star was due to the load-save system. There are many reviews with issues but none apply to me as I regularly save, except it will only save current data if I have gained stars. This only happens on mobile and I have lost progress and coins on many levels as a result.
game, good, It good game
game, good, It a good game but no new update for 1⁰00000000 years
update, new, It a good game but no new update for 1⁰00000000 years
game, Good, Good game
account, other, Its good, but it always logs me out of my account when I reload the game, so If I spend ages making a level, it will just get removed and I won't see it again because it would've logged me out again and it didn't save on the other account. Please fix this.
good, Sooo, Sooo good!!
issue, same, It isn't beginner friendly and the fact that when I tap it doesn't jump is Bs. It isn't "user error" because my friends have the same issue. It ruins the entire experience.
experience, entire, It isn't beginner friendly and the fact that when I tap it doesn't jump is Bs. It isn't "user error" because my friends have the same issue. It ruins the entire experience.
game, fantastic, It is a fantastic game to play
levels, Bad, Bad levels
guys, umm, umm guys where is 2.0?
game, good, This is a preety good game and l love to play it every day
fun, much, soooo much fun but hard
update, new, I might regret what I said about that I would never play this game. I said I wouldn't. But still did anyway. I'm a little more interested in the game now because of the new 2.2 update. So I gave it 2 more stars for 2.2. Happy Halloween!
game, Cool, Cool game!
mode, own, This game is really fun it has it's own story mode and online and you can even build your own levels. The game can get pretty frustrating and hard but its fun.
levels, own, This game is really fun it has it's own story mode and online and you can even build your own levels. The game can get pretty frustrating and hard but its fun.
game, fun, A very fun and creative game
game, Best, Best game
game, good, This is a good game because their are alot of creative levels in this game some of the levels are booty and alot are not
levels, creative, This is a good game because their are alot of creative levels in this game some of the levels are booty and alot are not
